bpm;exercise;ex_note_numb;start-stop;note_numb;note_name;onbeat;t_dt_note_on_ref;t_dt_note_off_ref;note_lng_ref;IOI_ref;prec_rest_ref;string;fret;finger;position;PC;SC;HS;hammer-on;pull-off;bending;dt_note_on;t_dt_note_on;dt_note_off;t_dt_note_off;note_lng;IOI;prec_rest;fllw_rest;velocity
120;8;100;continue;67;G4;0;371040;371280;240;240;0;2;8;3;5;0;1;1;0;0;0;7;370970;224;371194;224;246;7;7;72
120;8;101;continue;64;E4;0;371280;371520;240;240;0;2;5;1;5;0;0;0;0;0;0;7;371201;293;371494;293;231;7;2;62
120;8;102;continue;62;D4;1;371520;372000;480;240;0;3;6;3;5;0;1;-1;0;0;2;2;371496;447;371943;447;295;2;2;79
120;8;103;continue;64;E4;0;372000;372240;240;480;0;2;5;1;5;0;-1;0;0;0;0;2;371945;179;372124;179;449;2;77;52
120;8;104;continue;69;A4;0;372240;372480;240;240;0;1;5;1;5;0;-1;0;0;0;0;77;372201;163;372364;163;256;77;112;43
120;8;105;continue;72;C5;1;372480;372720;240;240;0;1;8;3;5;0;0;1;0;0;0;112;372476;179;372655;179;275;112;25;55
120;8;106;continue;69;A4;0;372720;372960;240;240;0;1;5;1;5;0;0;0;0;1;0;25;372680;252;372932;252;204;25;9;55
120;8;107;continue;67;G4;0;372960;373200;240;240;0;2;8;3;5;0;1;1;0;0;0;9;372941;144;373085;144;261;9;89;56
120;8;108;continue;64;E4;0;373200;373440;240;240;0;2;5;1;5;0;0;0;0;0;0;89;373174;194;373368;194;233;89;77;53
120;8;109;continue;67;G4;1;373440;373920;480;240;0;2;8;3;5;0;0;1;0;0;2;77;373445;375;373820;375;271;77;83;91
120;8;110;continue;67;G4;0;373920;374160;240;480;0;2;8;3;5;0;0;1;0;0;0;83;373903;217;374120;217;458;83;2;98
120;8;111;continue;64;E4;0;374160;374400;240;240;0;2;5;1;5;0;0;0;0;1;0;2;374122;258;374380;258;219;2;7;62
120;8;112;continue;72;C5;1;374400;374640;240;240;0;1;8;3;5;0;-1;1;0;0;0;7;374387;208;374595;208;265;7;2;79
120;8;113;continue;69;A4;0;374640;374880;240;240;0;1;5;1;5;0;0;0;0;1;0;2;374597;222;374819;222;210;2;7;57
120;8;114;continue;67;G4;0;374880;375120;240;240;0;2;8;3;5;0;1;1;0;0;0;7;374826;222;375048;222;229;7;7;65
120;8;115;continue;64;E4;0;375120;375360;240;240;0;2;5;1;5;0;0;0;0;0;0;7;375055;225;375280;225;229;7;78;70
120;8;116;continue;62;D4;1;375360;375840;480;240;0;3;6;3;5;0;1;-1;0;0;2;78;375358;458;375816;458;303;78;2;95
120;8;117;continue;64;E4;0;375840;376080;240;480;0;1;5;1;5;0;-2;0;0;0;0;2;375818;233;376051;233;460;2;7;51
120;8;118;continue;69;A4;0;376080;376320;240;240;0;1;5;1;5;0;0;0;0;0;0;7;376058;260;376318;260;240;7;7;68
120;8;119;continue;62;D4;1;376320;376560;240;240;0;3;7;3;5;0;2;0;0;0;0;7;376325;239;376564;239;267;7;2;106
120;8;120;continue;60;C4;0;376560;376800;240;240;0;3;5;1;5;0;0;0;0;1;0;2;376566;199;376765;199;241;2;52;51
120;8;121;continue;57;A3;1;376800;377040;240;240;0;4;7;3;5;0;1;0;0;0;0;52;376817;193;377010;193;251;52;17;64
120;8;122;continue;55;G3;0;377040;377280;240;240;0;4;5;1;5;0;0;0;0;0;0;17;377027;255;377282;255;210;17;7;44
120;8;123;continue;62;D4;1;377280;377760;480;240;0;3;7;3;5;0;-1;0;0;0;2;7;377289;452;377741;452;262;7;7;104
120;8;124;continue;62;D4;0;377760;378000;240;480;0;3;7;3;5;0;0;0;0;0;0;7;377748;225;377973;225;459;7;2;75
120;8;125;continue;60;C4;1;378000;378240;240;240;0;3;5;1;5;0;0;0;0;0;0;2;377975;259;378234;259;227;2;2;65
120;8;126;continue;62;D4;0;378240;378480;240;240;0;3;7;3;5;0;0;0;0;0;0;2;378236;231;378467;231;261;2;2;110
120;8;127;continue;60;C4;1;378480;378720;240;240;0;3;5;1;5;0;0;0;0;1;0;2;378469;215;378684;215;233;2;2;64
120;8;128;continue;57;A3;0;378720;378960;240;240;0;4;7;3;5;0;1;0;0;0;0;2;378686;231;378917;231;217;2;7;64
120;8;129;continue;55;G3;1;378960;379200;240;240;0;4;5;1;5;0;0;0;0;0;0;7;378924;258;379182;258;238;7;7;57
120;8;130;continue;62;D4;0;379200;379680;480;240;0;3;7;3;5;0;-1;0;0;0;2;7;379189;462;379651;462;265;7;7;109
120;8;131;continue;62;D4;1;379680;379920;240;480;0;3;7;3;5;0;0;0;0;0;0;7;379658;194;379852;194;469;7;17;62
120;8;132;continue;60;C4;0;379920;380160;240;240;0;3;5;1;5;0;0;0;0;0;0;17;379869;263;380132;263;211;17;2;57
120;8;133;continue;62;D4;1;380160;380400;240;240;0;3;7;3;5;0;0;0;0;0;0;2;380134;215;380349;215;265;2;2;73
120;8;134;continue;60;C4;0;380400;380640;240;240;0;3;5;1;5;0;0;0;0;1;0;2;380351;216;380567;216;217;2;41;73
120;8;135;continue;57;A3;1;380640;380880;240;240;0;4;7;3;5;0;1;0;0;0;0;41;380608;34;380839;231;257;41;197;64
120;8;136;continue;55;G3;0;380880;381120;240;240;0;4;5;1;5;0;0;0;0;0;0;197;380805;232;381071;266;197;197;7;57
120;8;137;continue;62;D4;1;381120;381600;480;240;0;3;7;3;5;0;-1;0;0;0;2;7;381078;490;381568;490;273;7;7;95
120;8;138;continue;62;D4;0;381600;381840;240;480;0;3;7;3;5;0;0;0;0;0;0;7;381575;211;381786;211;497;7;2;56
120;8;139;continue;60;C4;1;381840;382080;240;240;0;3;5;1;5;0;0;0;0;0;0;2;381788;255;382043;255;213;2;2;61
120;8;140;continue;62;D4;0;382080;382320;240;240;0;3;7;3;5;0;0;0;0;0;0;2;382045;223;382268;223;257;2;2;107
120;8;141;continue;60;C4;1;382320;382560;240;240;0;3;5;1;5;0;0;0;0;1;0;2;382270;215;382485;215;225;2;6;59
120;8;142;continue;57;A3;0;382560;382800;240;240;0;4;7;3;5;0;1;0;0;0;0;6;382491;143;382634;143;221;6;82;48
120;8;143;continue;55;G3;1;382800;383040;240;240;0;4;5;1;5;0;0;0;0;0;0;82;382716;205;382921;205;225;82;78;48
120;8;144;continue;62;D4;0;383040;383520;480;240;0;3;7;3;5;0;-1;0;0;0;2;78;382999;432;383431;432;283;78;7;91
120;8;145;continue;62;D4;1;383520;383760;240;480;0;3;7;3;5;0;0;0;0;0;0;7;383438;243;383681;243;439;7;6;67
120;8;146;continue;60;C4;0;383760;384000;240;240;0;3;5;1;5;0;0;0;0;0;0;6;383687;300;383987;300;249;6;7;72
120;8;147;continue;62;D4;1;384000;384320;320;240;0;3;7;3;5;0;0;0;0;0;2;7;383994;348;384342;348;307;7;7;67
120;8;148;continue;62;D4;0;384320;384640;320;320;0;3;7;3;5;0;0;0;0;0;0;7;384349;325;384674;325;355;7;7;82
120;8;149;continue;60;C4;1;384640;384960;320;320;0;3;5;1;5;0;0;0;0;0;0;7;384681;182;384863;182;332;7;99;79
120;8;150;continue;62;D4;0;384960;385280;320;320;0;3;7;3;5;0;0;0;0;0;0;99;384962;320;385282;320;281;99;6;84
120;8;151;continue;60;C4;1;385280;385600;320;320;0;3;5;1;5;0;0;0;0;0;1;6;385288;386;385674;386;326;6;2;82
120;8;152;continue;57;A3;0;385600;385920;320;320;0;4;7;3;5;0;1;0;0;0;0;2;385676;220;385896;220;388;2;81;64
120;8;153;continue;60;C4;1;385920;386240;320;320;0;3;5;1;5;0;-1;0;0;0;1;81;385977;288;386265;288;301;81;2;70
120;8;154;continue;57;A3;0;386240;386560;320;320;0;4;7;3;5;0;1;0;0;0;0;2;386267;344;386611;344;290;2;7;63
120;8;155;continue;55;G3;1;386560;386880;320;320;0;4;5;1;5;0;0;0;0;0;0;7;386618;243;386861;243;351;7;28;56
120;8;156;stop;45;A2;0;386866;387826;960;320;0;6;5;1;5;0;2;0;0;0;0;28;386889;3263;390152;3263;271;28;1527;86
120;9;1;start;45;A2;1;391680;391920;240;4814;3854;6;5;1;5;0;0;0;0;0;0;1527;391679;206;391885;206;4790;1527;2;75
120;9;2;continue;48;C3;0;391920;392160;240;240;0;6;8;4;5;0;0;0;1;0;0;2;391887;181;392068;181;208;2;100;65
120;9;3;continue;50;D3;0;392160;392400;240;240;0;5;5;1;5;0;-1;0;0;0;0;100;392168;200;392368;200;281;100;2;78
120;9;4;continue;52;E3;0;392400;392640;240;240;0;5;7;3;5;0;0;0;1;0;0;2;392370;219;392589;219;202;2;7;58
120;9;5;continue;55;G3;1;392640;392880;240;240;0;4;5;1;5;0;-1;0;0;0;0;7;392596;301;392897;301;226;7;6;67
120;9;6;continue;52;E3;0;392880;393120;240;240;0;5;7;3;5;0;1;0;0;0;0;6;392903;257;393160;257;307;6;2;67
120;9;7;continue;50;D3;0;393120;393360;240;240;0;5;5;1;5;0;0;0;0;1;0;2;393162;219;393381;219;259;2;7;67
120;9;8;continue;48;C3;0;393360;393600;240;240;0;6;8;4;5;0;1;0;0;0;0;7;393388;276;393664;276;226;7;2;74
120;9;9;continue;45;A2;1;393600;393840;240;240;0;6;5;1;5;0;0;0;0;0;0;2;393666;202;393868;202;278;2;2;82
120;9;10;continue;48;C3;0;393840;394080;240;240;0;6;8;4;5;0;0;0;1;0;0;2;393870;163;394033;163;204;2;100;82
120;9;11;continue;55;G3;0;394080;394320;240;240;0;4;5;1;5;0;-2;0;0;0;0;100;394133;226;394359;226;263;100;2;62
120;9;12;continue;57;A3;0;394320;394560;240;240;0;4;7;3;5;0;0;0;1;0;0;2;394361;213;394574;213;228;2;6;62
120;9;13;continue;60;C4;1;394560;394800;240;240;0;3;5;1;5;0;-1;0;0;0;0;6;394580;272;394852;272;219;6;7;78
120;9;14;continue;57;A3;0;394800;395040;240;240;0;4;7;3;5;0;1;0;0;0;0;7;394859;226;395085;226;279;7;2;54
120;9;15;continue;55;G3;0;395040;395280;240;240;0;4;5;1;5;0;0;0;0;1;0;2;395087;160;395247;160;228;2;20;54
120;9;16;continue;52;E3;0;395280;395520;240;240;0;5;7;3;5;0;1;0;0;0;0;20;395267;308;395575;308;180;20;7;62
120;9;17;continue;45;A2;1;395520;395760;240;240;0;6;5;1;5;0;1;0;0;0;0;7;395582;175;395757;175;315;7;2;72
120;9;18;continue;48;C3;0;395760;396000;240;240;0;6;8;4;5;0;0;0;1;0;0;2;395759;104;395863;104;177;2;196;72
120;9;19;continue;60;C4;0;396000;396240;240;240;0;3;5;1;5;0;-3;0;0;0;0;196;396059;221;396280;221;300;196;2;63
120;9;20;continue;62;D4;0;396240;396480;240;240;0;3;8;3;5;0;0;1;1;0;0;2;396282;232;396514;232;223;2;2;46
120;9;21;continue;64;E4;1;396480;396720;240;240;0;2;5;1;5;0;-1;0;0;0;0;2;396516;194;396710;194;234;2;80;60
120;9;22;continue;62;D4;0;396720;396960;240;240;0;3;8;3;5;0;1;1;0;0;0;80;396790;202;396992;202;274;80;2;56
120;9;23;continue;60;C4;0;396960;397200;240;240;0;3;5;1;5;0;0;0;0;1;0;2;396994;196;397190;196;204;2;2;56
120;9;24;continue;57;A3;0;397200;397440;240;240;0;4;7;3;5;0;1;0;0;0;0;2;397192;245;397437;245;198;2;89;49
120;9;25;continue;45;A2;1;397440;397680;240;240;0;6;5;1;5;0;2;0;0;0;0;89;397526;168;397694;168;334;89;2;69
120;9;26;continue;48;C3;0;397680;397920;240;240;0;6;8;4;5;0;0;0;1;0;0;2;397696;47;397743;47;170;2;257;69
120;9;27;continue;64;E4;0;397920;398160;240;240;0;2;5;1;5;0;-4;0;0;0;0;257;398000;217;398217;217;304;257;2;70
120;9;28;continue;67;G4;0;398160;398400;240;240;0;2;8;4;5;0;0;0;1;0;0;2;398219;216;398435;216;219;2;7;50
120;9;29;continue;69;A4;1;398400;398640;240;240;0;1;5;1;5;0;-1;0;0;0;0;7;398442;199;398641;199;223;7;92;70
120;9;30;continue;67;G4;0;398640;398880;240;240;0;2;8;4;5;0;1;0;0;0;0;92;398733;172;398905;172;291;92;2;55
120;9;31;continue;64;E4;0;398880;399120;240;240;0;2;5;1;5;0;0;0;0;1;0;2;398907;222;399129;222;174;2;7;55
120;9;32;continue;62;D4;0;399120;399360;240;240;0;3;7;3;5;0;1;0;0;0;0;7;399136;317;399453;317;229;7;2;65
120;9;33;continue;72;C5;1;399360;399680;320;240;0;1;8;4;5;0;-2;0;0;0;0;2;399455;319;399774;319;319;2;7;74
120;9;34;continue;62;D4;0;399680;400000;320;320;0;3;7;3;5;0;2;0;0;0;0;7;399781;289;400070;289;326;7;2;53
120;9;35;continue;69;A4;0;400000;400320;320;320;0;1;5;1;5;0;-2;0;0;0;0;2;400072;333;400405;333;291;2;7;74
120;9;36;continue;62;D4;1;400320;400640;320;320;0;3;7;3;5;0;2;0;0;0;0;7;400412;292;400704;292;340;7;2;62
120;9;37;continue;67;G4;0;400640;400960;320;320;0;2;8;4;5;0;-1;0;0;0;0;2;400706;344;401050;344;294;2;7;66
120;9;38;continue;62;D4;0;400960;401280;320;320;0;3;7;3;5;0;1;0;0;0;0;7;401057;288;401345;288;351;7;2;62
120;9;39;continue;64;E4;1;401280;401600;320;320;0;2;5;1;5;0;-1;0;0;0;0;2;401347;314;401661;314;290;2;2;95
120;9;40;continue;62;D4;0;401600;401920;320;320;0;3;7;3;5;0;1;0;0;0;0;2;401663;355;402018;355;316;2;7;74
120;9;41;continue;72;C5;0;401920;402240;320;320;0;1;8;4;5;0;-2;0;0;0;0;7;402025;346;402371;346;362;7;2;74
120;9;42;continue;57;A3;1;402240;402560;320;320;0;4;7;3;5;0;3;0;0;0;0;2;402373;214;402587;214;348;2;111;46
120;9;43;continue;69;A4;0;402560;402880;320;320;0;1;5;1;5;0;-3;0;0;0;0;111;402698;348;403046;348;325;111;2;54
120;9;44;continue;57;A3;0;402880;403200;320;320;0;4;7;3;5;0;3;0;0;0;0;2;403048;263;403311;263;350;2;10;54
120;9;45;continue;67;G4;1;403200;403520;320;320;0;2;8;4;5;0;-2;0;0;0;0;10;403321;299;403620;299;273;10;2;89
120;9;46;continue;57;A3;0;403520;403840;320;320;0;4;7;3;5;0;2;0;0;0;0;2;403622;295;403917;295;301;2;2;54
120;9;47;continue;64;E4;0;403840;404160;320;320;0;2;5;1;5;0;-2;0;0;0;0;2;403919;301;404220;301;297;2;7;78
120;9;48;continue;57;A3;1;404160;404480;320;320;0;4;7;3;5;0;2;0;0;0;0;7;404227;236;404463;236;308;7;81;54
120;9;49;continue;72;C5;0;404480;404800;320;320;0;1;8;4;5;0;-3;0;0;0;0;81;404544;326;404870;326;317;81;2;80
120;9;50;continue;52;E3;0;404800;405120;320;320;0;5;7;3;5;0;4;0;0;0;0;2;404872;328;405200;328;328;2;7;54
120;9;51;continue;69;A4;1;405120;405440;320;320;0;1;5;1;5;0;-4;0;0;0;0;7;405207;302;405509;302;335;7;85;74
120;9;52;continue;52;E3;0;405440;405760;320;320;0;5;7;3;5;0;4;0;0;0;0;85;405594;276;405870;276;387;85;2;51
120;9;53;continue;67;G4;0;405760;406080;320;320;0;2;8;4;5;0;-3;0;0;0;0;2;405872;332;406204;332;278;2;7;89
120;9;54;continue;52;E3;1;406080;406400;320;320;0;5;7;3;5;0;3;0;0;0;0;7;406211;281;406492;281;339;7;7;51
120;9;55;continue;64;E4;0;406400;406720;320;320;0;2;5;1;5;0;-3;0;0;0;0;7;406499;295;406794;295;288;7;2;95
120;9;56;continue;52;E3;0;406720;407040;320;320;0;5;7;3;5;0;3;0;0;0;0;2;406796;322;407118;322;297;2;7;67
120;9;57;stop;45;A2;1;407040;408960;1920;320;0;6;5;1;5;0;1;0;0;0;0;7;407125;2029;409154;2029;329;7;1756;98
120;10;1;start;45;A2;1;414720;415200;480;7680;5760;6;5;1;5;0;0;0;0;0;0;1756;414750;443;411353;443;3785;1756;2;60
120;10;2;continue;45;A2;0;415200;415680;480;480;0;6;5;1;5;0;0;0;0;0;0;2;415195;449;411804;449;445;2;79;63
120;10;3;continue;51;Ds3;1;415680;416160;480;480;0;5;6;2;5;0;-1;0;0;0;0;79;415723;488;412371;488;528;79;2;72
120;10;4;continue;51;Ds3;0;416160;416640;480;480;0;5;6;2;5;0;0;0;0;0;0;2;416213;400;412773;400;490;2;2;70
120;10;5;continue;45;A2;1;416640;417120;480;480;0;6;5;1;5;0;1;0;0;0;0;2;416615;537;413312;537;402;2;2;72
120;10;6;continue;45;A2;0;417120;417600;480;480;0;6;5;1;5;0;0;0;0;0;0;2;417154;439;413753;439;539;2;7;67
120;10;7;continue;52;E3;1;417600;418080;480;480;0;5;7;3;5;0;-1;0;0;0;0;7;417600;498;414258;498;446;7;2;79
120;10;8;continue;52;E3;0;418080;418560;480;480;0;5;7;3;5;0;0;0;0;0;0;2;418100;455;414715;455;500;2;6;71
120;10;9;continue;45;A2;1;418560;419040;480;480;0;6;5;1;5;0;1;0;0;0;0;6;418561;505;415226;505;461;6;2;78
120;10;10;continue;45;A2;0;419040;419520;480;480;0;6;5;1;5;0;0;0;0;0;0;2;419068;446;415674;446;507;2;7;67
120;10;11;continue;53;F3;1;419520;420000;480;480;0;5;8;4;5;0;-1;0;0;0;0;7;419521;469;416150;469;453;7;2;84
120;10;12;continue;53;F3;0;420000;420480;480;480;0;5;8;4;5;0;0;0;0;0;0;2;419992;435;416587;435;471;2;2;74
120;10;13;continue;45;A2;1;420480;420960;480;480;0;6;5;1;5;0;1;0;0;0;0;2;420429;538;417127;538;437;2;2;75
120;10;14;continue;45;A2;0;420960;421440;480;480;0;6;5;1;5;0;0;0;0;0;0;2;420969;469;417598;469;540;2;7;75
120;10;15;continue;52;E3;1;421440;421920;480;480;0;5;7;3;5;0;-1;0;0;0;0;7;421445;519;418124;519;476;7;2;85
120;10;16;continue;52;E3;0;421920;422400;480;480;0;5;7;3;5;0;0;0;0;0;0;2;421966;474;418600;474;521;2;6;73
120;10;17;continue;45;A2;1;422400;422880;480;480;0;6;5;1;5;0;1;0;0;0;0;6;422446;487;419093;487;480;6;2;80
120;10;18;continue;45;A2;0;422880;423360;480;480;0;6;5;1;5;0;0;0;0;0;0;2;422935;372;419467;372;489;2;96;63
120;10;19;continue;56;Gs3;1;423360;423840;480;480;0;4;6;2;5;0;-2;0;0;0;0;96;423403;466;420029;466;468;96;2;55
120;10;20;continue;56;Gs3;0;423840;424320;480;480;0;4;6;2;5;0;0;0;0;0;0;2;423871;470;420501;470;468;2;7;62
120;10;21;continue;45;A2;1;424320;424800;480;480;0;6;5;1;5;0;2;0;0;0;0;7;424348;514;421022;514;477;7;2;72
120;10;22;continue;45;A2;0;424800;425280;480;480;0;6;5;1;5;0;0;0;0;0;0;2;424864;338;421362;338;516;2;62;72
120;10;23;continue;57;A3;1;425280;425760;480;480;0;4;7;3;5;0;-2;0;0;0;0;62;425264;512;421936;512;400;62;2;79
120;10;24;continue;57;A3;0;425760;426240;480;480;0;4;7;3;5;0;0;0;0;0;0;2;425778;415;422353;415;514;2;77;63
120;10;25;continue;45;A2;1;426240;426720;480;480;0;6;5;1;5;0;2;0;0;0;0;77;426270;479;422909;479;492;77;2;79
120;10;26;continue;45;A2;0;426720;427200;480;480;0;6;5;1;5;0;0;0;0;0;0;2;426751;375;423286;375;481;2;87;74
120;10;27;continue;58;As3;1;427200;427680;480;480;0;4;8;4;5;0;-2;0;0;0;0;87;427213;491;423864;491;462;87;2;78
120;10;28;continue;58;As3;0;427680;428160;480;480;0;4;8;4;5;0;0;0;0;0;0;2;427706;471;424337;471;493;2;7;61
120;10;29;continue;45;A2;1;428160;428640;480;480;0;6;5;1;5;0;2;0;0;0;0;7;428184;389;424733;389;478;7;2;71
120;10;30;continue;45;A2;0;428640;429120;480;480;0;6;5;1;5;0;0;0;0;0;0;2;428575;520;425255;520;391;2;6;68
120;10;31;continue;57;A3;1;429120;429600;480;480;0;4;7;3;5;0;-2;0;0;0;0;6;429101;535;425796;535;526;6;2;85
120;10;32;continue;57;A3;0;429600;430080;480;480;0;4;7;3;5;0;0;0;0;0;0;2;429638;471;426269;471;537;2;6;74
120;10;33;continue;45;A2;1;430080;430560;480;480;0;6;5;1;5;0;2;0;0;0;0;6;430115;490;426765;490;477;6;2;78
120;10;34;continue;45;A2;0;430560;431040;480;480;0;6;5;1;5;0;0;0;0;0;0;2;430607;379;427146;379;492;2;109;75
120;10;35;continue;61;Cs4;1;431040;431520;480;480;0;3;6;2;5;0;-3;0;0;0;0;109;431095;453;427708;453;488;109;2;66
120;10;36;continue;61;Cs4;0;431520;432000;480;480;0;3;6;2;5;0;0;0;0;0;0;2;431550;488;428198;488;455;2;6;85
120;10;37;continue;45;A2;1;432000;432480;480;480;0;6;5;1;5;0;3;0;0;0;0;6;432044;467;428671;467;494;6;2;81
120;10;38;continue;45;A2;0;432480;432960;480;480;0;6;5;1;5;0;0;0;0;0;0;2;432513;355;429028;355;469;2;113;76
120;10;39;continue;62;D4;1;432960;433440;480;480;0;3;7;3;5;0;-3;0;0;0;0;113;432981;387;429528;387;468;113;84;51
120;10;40;continue;62;D4;0;433440;433920;480;480;0;3;7;3;5;0;0;0;0;0;0;84;433452;498;430110;498;471;84;7;70
120;10;41;continue;45;A2;1;433920;434400;480;480;0;6;5;1;5;0;3;0;0;0;0;7;433957;467;430584;467;505;7;2;78
120;10;42;continue;45;A2;0;434400;434880;480;480;0;6;5;1;5;0;0;0;0;0;0;2;434426;352;430938;352;469;2;65;69
120;10;43;continue;63;Ds4;1;434880;435360;480;480;0;3;8;4;5;0;-3;0;0;0;0;65;434843;498;431501;498;417;65;2;97
120;10;44;continue;63;Ds4;0;435360;435840;480;480;0;3;8;4;5;0;0;0;0;0;0;2;435343;511;432014;511;500;2;7;82
120;10;45;continue;45;A2;1;435840;436320;480;480;0;6;5;1;5;0;3;0;0;0;0;7;435861;377;432398;377;518;7;114;71
120;10;46;continue;45;A2;0;436320;436800;480;480;0;6;5;1;5;0;0;0;0;0;0;114;436352;368;432880;368;491;114;90;63
120;10;47;continue;62;D4;1;436800;437280;480;480;0;3;7;3;5;0;-3;0;0;0;0;90;436810;456;433426;456;458;90;2;70
120;10;48;continue;62;D4;0;437280;437760;480;480;0;3;7;3;5;0;0;0;0;0;0;2;437268;512;433940;512;458;2;6;94
120;10;49;continue;45;A2;1;437760;438240;480;480;0;6;5;1;5;0;3;0;0;0;0;6;437786;485;434431;485;518;6;2;76
120;10;50;continue;45;A2;0;438240;438720;480;480;0;6;5;1;5;0;0;0;0;0;0;2;438273;368;434801;368;487;2;104;74
120;10;51;continue;65;F4;1;438720;439200;480;480;0;2;6;2;5;0;-4;0;0;0;0;104;438745;436;435341;436;472;104;2;51
120;10;52;continue;65;F4;0;439200;439680;480;480;0;2;6;2;5;0;0;0;0;0;0;2;439183;493;435836;493;438;2;7;70
120;10;53;continue;45;A2;1;439680;440160;480;480;0;6;5;1;5;0;4;0;0;0;0;7;439683;474;436317;474;500;7;2;74
120;10;54;continue;45;A2;0;440160;440640;480;480;0;6;5;1;5;0;0;0;0;0;0;2;440159;364;436683;364;476;2;97;69
120;10;55;continue;66;Fs4;1;440640;441120;480;480;0;2;7;3;5;0;-4;0;0;0;0;97;440620;413;437193;413;461;97;80;52
120;10;56;continue;66;Fs4;0;441120;441600;480;480;0;2;7;3;5;0;0;0;0;0;0;80;441113;497;437770;497;493;80;6;89
120;10;57;continue;45;A2;1;441600;442080;480;480;0;6;5;1;5;0;4;0;0;0;0;6;441616;465;438241;465;503;6;2;75
120;10;58;continue;45;A2;0;442080;442560;480;480;0;6;5;1;5;0;0;0;0;0;0;2;442083;333;438576;333;467;2;124;80
120;10;59;continue;67;G4;1;442560;443040;480;480;0;2;8;4;5;0;-4;0;0;0;0;124;442540;513;439213;513;457;124;2;83
120;10;60;continue;67;G4;0;443040;443520;480;480;0;2;8;4;5;0;0;0;0;0;0;2;443055;466;439681;466;515;2;2;81
120;10;61;continue;45;A2;1;443520;444000;480;480;0;6;5;1;5;0;4;0;0;0;0;2;443523;472;440155;472;468;2;2;68
120;10;62;continue;45;A2;0;444000;444480;480;480;0;6;5;1;5;0;0;0;0;0;0;2;443997;368;440525;368;474;2;86;75
120;10;63;continue;66;Fs4;1;444480;444960;480;480;0;2;7;3;5;0;-4;0;0;0;0;86;444451;486;441097;486;454;86;2;75
120;10;64;continue;66;Fs4;0;444960;445440;480;480;0;2;7;3;5;0;0;0;0;0;0;2;444939;423;441522;423;488;2;103;80
120;10;65;continue;45;A2;1;445440;445920;480;480;0;6;5;1;5;0;4;0;0;0;0;103;445465;448;442073;448;526;103;2;63
120;10;66;continue;45;A2;0;445920;446400;480;480;0;6;5;1;5;0;0;0;0;0;0;2;445915;398;442473;398;450;2;47;75
120;10;67;continue;70;As4;1;446400;446880;480;480;0;1;6;2;5;0;-5;0;0;0;0;47;446360;491;443011;491;445;47;2;80
120;10;68;continue;70;As4;0;446880;447360;480;480;0;1;6;2;5;0;0;0;0;0;0;2;446853;444;443457;444;493;2;93;85
120;10;69;continue;45;A2;1;447360;447840;480;480;0;6;5;1;5;0;5;0;0;0;0;93;447390;430;443980;430;537;93;2;61
120;10;70;continue;45;A2;0;447840;448320;480;480;0;6;5;1;5;0;0;0;0;0;0;2;447822;337;444319;337;432;2;123;72
120;10;71;continue;71;B4;1;448320;448800;480;480;0;1;7;3;5;0;-5;0;0;0;0;123;448282;541;444983;541;460;123;2;83
120;10;72;continue;71;B4;0;448800;449280;480;480;0;1;7;3;5;0;0;0;0;0;0;2;448825;469;445454;469;543;2;6;73
120;10;73;continue;45;A2;1;449280;449760;480;480;0;6;5;1;5;0;5;0;0;0;0;6;449300;445;445905;445;475;6;2;73
120;10;74;continue;45;A2;0;449760;450240;480;480;0;6;5;1;5;0;0;0;0;0;0;2;449747;354;446261;354;447;2;77;76
120;10;75;continue;72;C5;1;450240;450720;480;480;0;1;8;4;5;0;-5;0;0;0;0;77;450178;504;446842;504;431;77;2;77
120;10;76;continue;72;C5;0;450720;451200;480;480;0;1;8;4;5;0;0;0;0;0;0;2;450684;558;447402;558;506;2;2;73
120;10;77;continue;45;A2;1;451200;451680;480;480;0;6;5;1;5;0;5;0;0;0;0;2;451244;448;447852;448;560;2;2;55
120;10;78;continue;45;A2;0;451680;452160;480;480;0;6;5;1;5;0;0;0;0;0;0;2;451694;339;448193;339;450;2;125;68
120;10;79;continue;71;B4;1;452160;452640;480;480;0;1;7;3;5;0;-5;0;0;0;0;125;452158;497;448815;497;464;125;2;78
120;10;80;continue;71;B4;0;452640;453120;480;480;0;1;7;3;5;0;0;0;0;0;0;2;452657;467;449284;467;499;2;7;52
120;10;81;continue;69;A4;1;453120;453600;480;480;0;1;5;1;5;0;0;0;0;0;0;7;453131;514;449805;514;474;7;2;89
120;10;82;continue;69;A4;0;453600;454080;480;480;0;1;5;1;5;0;0;0;0;0;0;2;453647;364;450171;364;516;2;95;44
120;10;83;continue;65;F4;1;454080;454560;480;480;0;2;6;2;5;0;1;0;0;0;0;95;454106;376;450642;376;459;95;82;62
120;10;84;continue;65;F4;0;454560;455040;480;480;0;2;6;2;5;0;0;0;0;0;0;82;454564;450;451174;450;458;82;7;58
120;10;85;continue;69;A4;1;455040;455520;480;480;0;1;5;1;5;0;-1;0;0;0;0;7;455021;505;451686;505;457;7;2;102
120;10;86;continue;69;A4;0;455520;456000;480;480;0;1;5;1;5;0;0;0;0;0;0;2;455528;440;452128;440;507;2;7;55
120;10;87;continue;66;Fs4;1;456000;456480;480;480;0;2;7;3;5;0;1;0;0;0;0;7;455975;403;452538;403;447;7;91;72
